"Data Source","Indicadores del desarrollo mundial",

"Last Updated Date","2022-05-25",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Nauru","NRU","GNI: linked series (current LCU)","NY.GNP.MKTP.CN.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36264799.9999999","47200499.9999999","70897100.0000001","65104100","81979499.9999999","113987900","119564200","138655600","142100000","186500000","203100000","214600000","244200000","244000000","",
"Nueva Zelandia","NZL","GNI: linked series (current LCU)","NY.GNP.MKTP.CN.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72953421000","70856241000","73267068000","78483985000","84453702000","90188990000.0001","93572346000","98532818000","101933831000","106454052000","113030363000","122200724000","128371219000","137635551000","145852398000","152409763000","160454470000","173357982000","175662855000","186342353000","193234390000","203368939000","208436474000","223617302000","232895350000","246869114000","262684198000.001","280347416999.999","295759429999.999","315065894999.999","314276390238.668","",
"Miembros OCDE","OED","GNI: linked series (current LCU)","NY.GNP.MKTP.CN.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Omán","OMN","GNI: linked series (current LCU)","NY.GNP.MKTP.CN.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4981258921.10041","4878855759.00969","5280848590.94719","5302704155.7831","5475649408.88113","5870057917.87753","6479265465.32531","6704025362.31185","5952915576.93406","6593942151.74761","8243541694.25134","8175193227.89873","8473497580.59558","9291160855.78404","10723516915.4809","13254814606.5444","16085104110.8128","18170300245.3493","25682019989.2044","20122882189.2057","20506073800","28206800000","31876400000","33336400000","33994700000","29400000000","28092500000","29871200000","33154500000","31497700000","26368800000","",
"Otros Estados pequeos","OSS","GNI: linked series (current LCU)","NY.GNP.MKTP.CN.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pakistán","PAK","GNI: linked series (current LCU)","NY.GNP.MKTP.CN.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1105819595147.09","1317204986505.5","1562843836016.08","1726774368802.87","2022133416933.56","2401053695964.67","2724782399201.33","3111196755948.53","3423732073629.32","3783238401363.1","4077899887160.25","4435322115617.31","4707029959016.14","5167679033657.38","5987511994369.81","6882153015600.45","8056522447800","9022594295599.97","10392402080500","12853764991900","14591584344400","18018278628700","19756590726500","22030438896000","24761445932500","26976537187000","28517920199500","31396775576400","34017992228300","37320566999999.9","40692475000000","",
"Panamá","PAN","GNI: linked series (current LCU)","NY.GNP.MKTP.CN.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6178567000","6642275500","7641337700","8496985400","9142989800","9107913700","9621294000","10277686100","11058186400","11439152200","11743915000","11911913400","12722010400","12885281200","13992981700","15207493900","16840666300","20041684230.2564","23648788616.322","25668635565.1743","27128987581.2676","32772224301.1772","37691434384.2184","42692594004.8874","45567364365.3205","50640813775.5634","53770544466.4191","58442879412.4646","60383646744.1266","62482129503.9911","52307035334.0229","",
"Perú","PER","GNI: linked series (current LCU)","NY.GNP.MKTP.CN.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5133518573.85708","26034806000","43635470000","66940566100","94776585100.0001","115232353000","131594996700","150793741500","159847005900","166917924100","176534672700","179549291600","188494552700","197853340400","216418775800","235173505700","266824863000","294992000000","328417000000.002","341304999999.999","386171000000.001","438131000000","476129999999.999","515550000000.001","544231999999.999","583720000000.002","620811000000.001","656336000000.002","694968000000","729701000000.001","684454999999.999","",
"Filipinas","PHL","GNI: linked series (current LCU)","NY.GNP.MKTP.CN.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1209218761845.16","1416574533779.67","1555751447071.71","1706690486912.39","1980627684168.91","2235477540341.5","2566179681110.31","2910026427920.13","3471463375360.78","3795385183600.19","4046157000000","4409762599400","4765325820600","5161805552500","5820513912900","6494795134500","7152909599100","7844731502900","8804328938100","9359393365300","10454049434900","11239557234400","12281136087400","13467665698400","14728818043700","15537710340900","16812934317100","18383179108100","20212348916200","21472060352800","19319847551000","",
"Palau","PLW","GNI: linked series (current LCU)","NY.GNP.MKTP.CN.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","165091359.347928","178371973.900024","185557784.354248","170453393.16965","179673723.236205","209126704.772569","213553556.560275","223704779.334277","224243750.665039","204632284.092001","203694465.826017","215369701.598358","232876271.689395","242948956.502931","262677360.587924","305352165.784264","323893500","303597100","305978900","292047700","262400000","",
"Papua Nueva Guinea","PNG","GNI: linked series (current LCU)","NY.GNP.MKTP.CN.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4707631420.0596","5538083384.74966","6239831788.0735","7210565582.89191","8267883704.95924","9361866526.6443","10051014935.511","10641255678.0879","11693998314.1204","13124170254.3951","14667957331.9408","15466566954.8682","17405921920.4098","18268752653.336","18660756935.2629","22628074558.3901","24792154033.019","28443734712.5765","31116403889.1975","31020265623.8452","37498481143.0439","38583246300","42084689700","43861158700","56141974000.0001","59044111699.9998","64317987499.9998","71091843100.0001","77371974099.9998","80308367170.5969","84419178771.3342","",
"Polonia","POL","GNI: linked series (current LCU)","NY.GNP.MKTP.CN.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59462160799.9997","87422813999.9995","122912698999.999","167729885399.999","245999022799.999","340224999999.998","428996999999.998","518889999999.997","602983999999.997","670521999999.997","745314999999.997","779039999999.996","809479999999.996","838966999999.996","903352999999.996","972995999999.995","1046637999999.99","1147345999999.99","1262648999999.99","1330525999999.99","1395273999999.99","1508865999999.99","1562646999999.99","1591097999999.99","1647170999999.99","1735476999999.99","1790106999999.99","1907275000000","2033871999999.99","2199171000000.01","2242287000000","",
"previa al dividendo demográfico","PRE","GNI: linked series (current LCU)","NY.GNP.MKTP.CN.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Puerto Rico","PRI","GNI: linked series (current LCU)","NY.GNP.MKTP.CN.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21619119000","22808954000","23696441000","25132937000","26640911000","28452346000","30356951000","32342706000","35110700000","38281200000","41418600000","44046600000","45071300000","47479400000","51826517000.0001","54861880299.9999","57854319400","60642710600.0001","62703100000.0001","63617900000","64294600000.0001","65720700000","68085700000","68944900000","68797500000","69601999999.9995","69985199999.9999","69049499999.9997","67739500000.0004","70764999999.9996","70186900000.0002","",
"Corea, República Popular Democrática de","PRK","GNI: linked series (current LCU)","NY.GNP.MKTP.CN.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Portugal","PRT","GNI: linked series (current LCU)","NY.GNP.MKTP.CN.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55941647000","64417064999.9999","72911061999.9999","76753429999.9999","82780781999.9999","89721087999.9999","94905633999.9999","102192437000","111028530000","119213304000","126333069000","133446521000","140395882000","144603159000","150335452000","156446757000","161538125000","170442066000","173094648000","169556883000","173896059000","173242829000","164311693000","168213113000","169513182000","174892487000","181959588999.999","191347642999.999","200173171000","208805890000","196928116000","",
"Paraguay","PRY","GNI: linked series (current LCU)","NY.GNP.MKTP.CN.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16030201868800","19149586594800","19905632076300","23208368392700.1","25270284800100.1","26991655133000.1","31092216235500.1","37717056209800.1","42037220366500.2","49841969046000.2","57846122347100.3","68238627769900.3","84861398125200.3","102561270052800","105673984445600","122881644622700","136506360780600","140834145561001","159716156395401","173656601505801","181394525352300","196444694751300","211874914593100","222848323357400","229498771465300","234249352042500","",
"Ribera Occidental y Gaza","PSE","GNI: linked series (current LCU)","NY.GNP.MKTP.CN.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3343921390.43506","3881840439.10957","3999391190.80906","4462478519.24094","4983818830.94002","5232185257.56207","5028341975.79597","4516909499.83641","3947182988.11557","4405177781.88947","5054584898.643","5723334921.02593","6030332691.7539","6650405099.83231","8336309268.32783","9010017137.35477","10750225414.658","12478209807.4581","13658099030.3476","15331403190.8083","15472300000","15684800000","17301100000","18257000000.0001","19063900000","20164699999.9999","18107200000","",
"Estados pequeos de las Islas del Pacfico","PSS","GNI: linked series (current LCU)","NY.GNP.MKTP.CN.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"posterior al dividendo demográfico","PST","GNI: linked series (current LCU)","NY.GNP.MKTP.CN.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Polinesia Francesa","PYF","GNI: linked series (current LCU)","NY.GNP.MKTP.CN.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","GNI: linked series (current LCU)","NY.GNP.MKTP.CN.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59552000000","61278000000","67218000000.0001","84147000000.0001","107352000000","141286000000","209670000000","274722000000","394969000000","321724000000","408330000000","562395494800","635939948600","685644620400","716803538800","575755438300","548267142000","584873804900","653706231900","625940414388.257","514546362576.783","",
"Rumania","ROU","GNI: linked series (current LCU)","NY.GNP.MKTP.CN.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","85476400.0000002","220504600","600757300","1992559300","4955969100","7561599999.99999","11292700000","25269100000","36566175100","54450133800","80364375000","116735544800","150746500000","187430375000","234413438000","278433871600","331318548500.001","404272308600","527972623300.001","524161330300.001","522254378700","551770228000.001","581528020000.001","625696737999.999","666552678599.999","704444520000.001","753516764399.999","845708009199.998","934198765500.001","1043840757200","1039039777700","",
"Federación de Rusia","RUS","GNI: linked series (current LCU)","NY.GNP.MKTP.CN.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","642911699.999996","1394671999.99999","18824115600","169752166900","607905543999.999","1416345229400","1979970026800","2292233094000","2515203961500","4633268042000","7116148555000","8819957023000","10624122950000","12803998654900","16659252588300","21085757381100","26134008125700","32510057136000","40121624262800","37545874123000","44878070370800","58339326709400","66016754460200","70451326756800","76421733096000","80787074950200","83235843540100","89389692728800.4","101330368087500","105776739097300","104458701563300","",
"Rwanda","RWA","GNI: linked series (current LCU)","NY.GNP.MKTP.CN.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","240921337070.774","269787431639.255","306624663617.986","320087931729.718","187025350400.862","385784491156.198","476395442811.389","627760324987.221","698119918211.865","705144721876.448","787500253884.588","860713000000","924932000000","1132596000000","1352265000000","1620493000000","1814303000000","2215630000000","2810803000000","3202004000000","3539586000000","4096376000000","4636457000000","4968631000000","5490592000000","6030051000000","6653952000000","7451888000000","8002628000000","9001774999999.98","9523084000000.04","",
"Asia meridional","SAS","GNI: linked series (current LCU)","NY.GNP.MKTP.CN.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Arabia Saudita","SAU","GNI: linked series (current LCU)","NY.GNP.MKTP.CN.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","457362917900.29","504907690500.001","519154298100.001","507723790800.001","509048149900.001","545024621100.001","594303133300.001","621303922500.001","555280667800.001","614406150000.001","714026023300.001","697165661500.001","715901550900.001","812057157200.001","976733686400.002","1240943742300","1425852808300","1582798406300","1983606105500","1641515584800","2007192159300","2553461046700","2801112967299.99","2850781952800.01","2898286114399.99","2518312195500","2477483695000","2622315519600.01","2978372754500.01","3003248649400.01","2683317830600","",
"Sudán","SDN","GNI: linked series (current LCU)","NY.GNP.MKTP.CN.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","139185500","264039000","603231900","1278400100","3444636700","7504700500","10833036100","17862881700","21852349900","25822037799.9999","29930152100","39145887400","45697632399.9999","53465293600","65851671999.9999","82428672299.9999","93918481400.0001","115294717100","129213835400","130228787800","158908464700","194702130100","213650800199.999","293634358500.001","432261857000","500581006400","626458121500","832278484700","1238960329500","1835269293800","3778825610699.99","",
"Senegal","SEN","GNI: linked series (current LCU)","NY.GNP.MKTP.CN.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1958719393502.01","1991761760700","2021509183500","2032226110100","2716327008600","3080483967800","3318336698600","3484164026900","3805017853400","4000614195500","4206111957000","4709271319800","4789550304000","5030282741300","5266260147100","5757364948700","6078122249300","6662714789500","7495430064900","7513145291500","7902454607700","8262137688200","8863029323200","9184468875900","9588526730000","10277129600000","10987996000000","11850833300000","12506290000000","13271567000000","13840519610000","",
"Singapur","SGP","GNI: linked series (current LCU)","NY.GNP.MKTP.CN.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69783600000","77356300000","84970900000","95855600000.0001","112701600000","125363400000","134801800000","151577200000","145591300000","147909100000","164619900000","159809800000","162400700000","165596400000","182672200000","200687200000","229753700000","265524200000","263864700000","267746800000","323447200000","339294400000","352372100000","364140400000","385070000000","394551300000","412513400000","438005100000.002","448368100000.001","449710499999.999","411756599999.999","",
"Islas Salomón","SLB","GNI: linked series (current LCU)","NY.GNP.MKTP.CN.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","655735645.114434","736943883.389908","941902556.814317","1134433742.51222","1316400000","1576000000","1795800000","1925500000","2166000000","2279100000","2115600000","2161566300","2287351000","2620250300","2992446500","3603200300","3993788926.72027","4488782727.84089","4984210212.4664","5478045709.80815","6474904385.48927","7458707517.32478","8339522707.29201","9408827703.81367","9737324894.35102","10153459589.5626","10616450261.9716","11469383629.9329","12358277824.9175","12697400549.026","12991902729.5622","",
"Sierra Leona","SLE","GNI: linked series (current LCU)","NY.GNP.MKTP.CN.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87814437900.0001","212526811200","302290814000","411331000000.001","468465852000.001","618115088100.001","837135163900.001","817509925500.001","996510136100.001","1163654610400","1288940492400","2111871876000","2567719230000","3190373647500","3826220378000","4659443566700","5472923890100","6759432214199.99","8051874959300","9022653581399.99","10368747056700","12618676189300","17046151549100","21200815435100","22150949136700","21126586132100","20612030432900","26802689450000","30128255378800","36267749000000","39171049000000","",
"El Salvador","SLV","GNI: linked series (current LCU)","NY.GNP.MKTP.CN.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4689782204.02671","5109572399.99997","5705749299.99997","6567739199.99997","7587383999.99996","8826057099.99995","9464957799.99995","10058405899.9999","10773659899.9999","11002096999.9999","11531827699.9999","12016833599.9999","12340790299.9999","12820792199.9999","13266960899.9999","14207699999.9999","15562389999.9999","16555499999.9999","17597839999.9999","17045649999.9999","17909709999.9999","19665539999.9999","20515589999.9999","21000759999.9999","21558029999.9999","22346390000","22945050000","23591570000","24550760000","25559269999.9999","23324950000.0001","",
"San Marino","SMR","GNI: linked series (current LCU)","NY.GNP.MKTP.CN.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","GNI: linked series (current LCU)","NY.GNP.MKTP.CN.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87596577943195.6","100978889581742","118003666685092","126829525059565","128796586662505","139331575917940","161435191304699","178504471560417","",
"Serbia","SRB","GNI: linked series (current LCU)","NY.GNP.MKTP.CN.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","151970772500","195292310300","226277186500","434304486900","867641377700","1098087934700","1286868789000","1513583101400","1825309654600","2153260999800","2444851236200","2827927964600","3007052119800","3182486612700","3472676051000","3685605380000","3960658981700","4003054047200","4114845762400","4279227243999.99","4453293551300.02","4814824216100.02","5129748854900.01","5334667934999.99","",
"África al sur del Sahara (excluido altos ingresos)","SSA","GNI: linked series (current LCU)","NY.GNP.MKTP.CN.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sudán del Sur","SSD","GNI: linked series (current LCU)","NY.GNP.MKTP.CN.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25556395300","33884158900","51369446200","35264927900","37926285000","","","","","","",
"África al sur del Sahara","SSF","GNI: linked series (current LCU)","NY.GNP.MKTP.CN.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pequeños Estados","SST","GNI: linked series (current LCU)","NY.GNP.MKTP.CN.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Santo Tomé y Príncipe","STP","GNI: linked series (current LCU)","NY.GNP.MKTP.CN.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","643724200","743689800","930719100","1103971900","1409733300","1815103700","2079535700","2761951900","3039681400","3663589399.99999","4124126100.00001","4725750799.99999","5637095400.00002","6549239500.00001","7007603700.00001","7719021400.00001","8207065110.00002","8621081099.99998","9391221200.00002","10190962060","",
"Suriname","SUR","GNI: linked series (current LCU)","NY.GNP.MKTP.CN.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5486054.33025136","7512776.99935112","10188281.5463204","23061538.1346566","129029051.728186","439593544.319474","447962305.172383","473063808.625942","570055124.110596","958223256.549319","1561234572.38224","2129830770.06427","3061594987.22208","3951623507.35313","4821139461.70998","5920133086.68468","7056468400","8053863000","9753997999.99999","10651176000","11706654800","13595403000","15798786200","16547875300","17061937000","17469200000","19626550000.0001","23943120000","26929960000.0001","28227139999.9999","32159350000.0001","",
"República Eslovaca","SVK","GNI: linked series (current LCU)","NY.GNP.MKTP.CN.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19877451000","22223107000","24511451000","26738841000","28461555000","31535039000","34388346000","37237984000","39481115000","44407333000","49200457000","54797830000","61415769000","67419732000","63756137000","67055591000","68995888000","72131537000","73668825000","75231191000","77929525000","78859245000","82911815000.0003","88207685999.9997","92413510000.0004","91046643000.0002","",
"Eslovenia","SVN","GNI: linked series (current LCU)","NY.GNP.MKTP.CN.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10613370000","12179230000","13830220000","15328440000","17211950000","18807360000","21130430000","23342930000","25340590000","27242210000","28839980000","31075520000","34267300000","36932990000","35653680000","35882200000","36555490000","35688010000","35966490000","37288910000","37654330000","39418129999.9998","42236119999.9999","45181959999.9999","47664029999.9998","46562750000","",
"Suecia","SWE","GNI: linked series (current LCU)","NY.GNP.MKTP.CN.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1511808046000","1606951473000","1584439789000","1576836000000","1708880000000","1853454000000","1904454000000","1993907000000","2106900000000","2260887000000","2409612000000","2505643000000","2605768000000","2749105000000","2846182000000","2970998000000","3202687000000","3419729000000","3529928000000","3419525000000","3670657000000","3804034000000","3828792000000","3908524000000","4077003000000","4294479000000","4440506000000","4705352000000.01","4919582000000.02","5196681999999.98","5138982000000.02","",
"Eswatini","SWZ","GNI: linked series (current LCU)","NY.GNP.MKTP.CN.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3036771300","3385054900","3901653300","4591534300","4980960200","6454518200","7458586000","8546952300","9032126100.00001","9992718800.00001","12299433100","14160345200","15131085000","16306886200","17910437300","21344450600","22382204200","24732621600","27170206700","29699180100","30841484600","32879466200","37529601200.0001","42483975100.0002","45970277500","49758055600","53114425000.0002","54755395900.0002","57530132499.9998","58418214899.9998","58869460400","",
"Sint Maarten (Dutch part)","SXM","GNI: linked series (current LCU)","NY.GNP.MKTP.CN.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1475100000","1537600000","1642664000","1746336000","1837479000.00001","2201820000","2226129999.99999","2261380000","2086102700","2075149900","","","",
"Seychelles","SYC","GNI: linked series (current LCU)","NY.GNP.MKTP.CN.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1896900000","1923000000","2173600000","2399400000","2439900000","2326600000","2425500000","2768000000","3091000000","3195500000","3332550500","3542770700","3449709600","3579102500","4668162600","5109013500","5667455700","6448454900.00003","8403158999.99999","10779401800","11075407500","11736174500","13698878400","15180357800","16070089000","17230688200","17548417500","19264976300","21024078100","21379860000","17480000000","",
"República Árabe Siria","SYR","GNI: linked series (current LCU)","NY.GNP.MKTP.CN.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","822035000000","892919999999.996","930340000000","980780000000.001","1170683000000","1377112000000","1607660000000","1905144000000","2298301000000","2373033000000","2650639999999.99","3032991000000","2906471000000","2810883000000","3473792000000","4553189000000","5890315000000","8014882000000","9234838999999.99","11462791000000","","",
"Islas Turcas y Caicos","TCA","GNI: linked series (current LCU)","NY.GNP.MKTP.CN.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","842531899.999999","943771199.999999","1035209300","1005898600","1081395300","1163227222.55515","","",
"Chad","TCD","GNI: linked series (current LCU)","NY.GNP.MKTP.CN.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","488172972247.501","550848539229.845","519555091865.647","420211220803.165","677900547369.528","749147487473.287","851183545900.381","929369005545.386","1071713887601.84","983157760374.108","1014665803217.17","1288566299542.31","1401270828255.9","1390821174331.67","2062370790380.7","2965510216100","3247790873599.99","3566047589300.02","3891350285500.01","4187368423300","5102516425000.02","5587183821300.02","6161235440000.02","6105746000000","6585044600000","6277767999999.99","5873727500000.01","5730796500000.01","6151579807800.01","6527633628000.02","5726059228100.01","",
"Asia oriental y el Pacífico (BIRF y la AIF)","TEA","GNI: linked series (current LCU)","NY.GNP.MKTP.CN.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europa y Asia central (BIRF y la AIF)","TEC","GNI: linked series (current LCU)","NY.GNP.MKTP.CN.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Togo","TGO","GNI: linked series (current LCU)","NY.GNP.MKTP.CN.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","435063488500","443339833300","440842387500","341830172700","516977655800","631354163200","736147341300","858023722999.999","922659848200","946664177700","1038917069400","1064213706000","1168842393100","1213338238600","1174050366100","1184349000000","1208765000000","1259912000000","1475610199300","1580251999800","1685254000500","1935071734400","1980592699800","2146937599100","2281724442200","2554926248900","3600219740000","3716476520000","3961189150100.01","4243470939599.98","4369443774999.99","",
"Tailandia","THA","GNI: linked series (current LCU)","NY.GNP.MKTP.CN.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2156107006000","2469744083000","2767953068000","3208583000000","3623320000000","4136085000000","4521788000000","4569956000000","4519077000000","4642974000000","4969857000000","5195524000000","5566746000000","6059100000000.02","6652133000000.02","7272971000000.02","8088332999999.99","8767409999999.98","9352926000000","9320204000000.03","10355376000000","11034196000000","11791143000000","12089669000000","12549606000000","13034507000000","13904973000000","14794813000000","15575601000000","16275574000000","15250502000000","",
"Tayikistán","TJK","GNI: linked series (current LCU)","NY.GNP.MKTP.CN.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72899.9999999999","135200","646999.999999999","7072200","17381700","67049899.9999999","285854100","504931100","999618400","1308462800","1711685900","2443562400","3261615600","4546180400.00001","5996381700","8291703100.00001","11414449100","16281785600","22811839600","24663043000","30520303900","38341162100","46166541700","52943580400","55776810500","60386200000","63326300000","73845799999.9999","82275599999.9998","91789700000.0004","98659870599.9999","",
"Turkmenistán","TKM","GNI: linked series (current LCU)","NY.GNP.MKTP.CN.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3338099.21672401","29548948.073686","217252257.615175","2952048549.13548","4292381518.95422","5345507858.66465","7600802641.73059","8493595775.83296","10327551250.4761","11203884883.9658","13106371688.6002","14532987000","16621148000","20893710000","26222999999.9999","46810999999.9999","54029000000.0001","58964099999.9999","75258049999.9999","90730349999.9999","101980250000","112869150000","117969700000","123290600000","127233000000","136654642400","152515248973.843","","",
"América Latina y el Caribe (BIRF y la AIF)","TLA","GNI: linked series (current LCU)","NY.GNP.MKTP.CN.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Timor-Leste","TLS","GNI: linked series (current LCU)","NY.GNP.MKTP.CN.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","515427400","632908132.054095","759534564.775169","662036294.413632","681181081.072198","845008060.257567","1301048247.56178","1969382808.3613","3263528028.68019","2523550414.92503","3325058468.12357","4580949263.73868","4318116322.88335","4151753075.8406","3337506840.31579","2792587886.38864","2230611664.9416","2288375327.63295","2263656283.97803","2730967258.26351","2382618783.0047","",
"Oriente Medio y Norte de África (BIRF y la AIF)","TMN","GNI: linked series (current LCU)","NY.GNP.MKTP.CN.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tonga","TON","GNI: linked series (current LCU)","NY.GNP.MKTP.CN.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","152649147.493889","176373419.026221","188786651.808738","195341989.223367","270405300","270132000","279780700","278029700","297480300","325516000","340026000","355803200","405799300","445945800","476596800","506208200","597465500","607187100","665704000","671942800","730621300","781461500","821303000","800919300","802984400","857920300","937554000","1058037400","1138403700","1257871400","1224717900","",
"Asia meridional (BIRF y la AIF)","TSA","GNI: linked series (current LCU)","NY.GNP.MKTP.CN.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"África al sur del Sahara (BIRF y la AIF)","TSS","GNI: linked series (current LCU)","NY.GNP.MKTP.CN.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Trinidad y Tobago","TTO","GNI: linked series (current LCU)","NY.GNP.MKTP.CN.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19852700000","20679800000","21213700000","23243398900","26870312000","29377098399.9999","31499882399.9999","33487591699.9999","35915502599.9999","40370169899.9999","47411275499.9999","51645635099.9999","53291873699.9999","66882666399.9999","81149860299.9999","95686403799.9999","109915355500","130821739800","167564185200","114847127100","134385647700","144934508400","150923256500","165585713800.001","165948896899.999","156441802000","147277304500","152918587000","155798982900","155581203700","144375636286.424","",
