"Data Source","Indicadores del desarrollo mundial",

"Last Updated Date","2022-05-25",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Lesotho","LSO","Agricultura, valor agregado (US$ a precios actuales)","NV.AGR.TOTL.CD","30493630.1273975","31920341.5931681","36913481.7303654","39409911.801764","42441551.1689766","43511409.7718046","31385272.2945541","27283774.3245135","28532129.3574128","27818843.6231275","29780344.3931121","21372203.5794183","34798230.7792377","60018155.6195965","59424282.5607064","54602839.7565923","45408463.6614535","72653518.8592456","80856370.7451702","99391211.4014252","96825629.1730868","105715099.7151","58116411.8622214","62872004.3084104","50686233.3084796","43060304.2132185","50497067.833698","57410510.805501","65862194.8537497","62543028.1770694","72533915.6649789","51592112.410821","75433660.5890603","69606848.853934","72564858.6234088","87972264.3434148","72750098.8533017","69891623.2638889","77275509.6503446","80183582.9445945","69449796.824116","68524352.1390157","49613602.5121671","73486337.8587386","90432503.560592","95408315.3806237","87174880.0118142","90702415.7606381","97387946.0611049","107096545.782834","108657668.242302","117207124.06507","121291171.456405","119879202.420926","96683147.972394","89241290.3933725","120771817.100119","114530660.660661","108650443.180015","111950298.995044","117455958.769395","",
"avanzada del dividendo demográfico","LTE","Agricultura, valor agregado (US$ a precios actuales)","NV.AGR.TOTL.CD","38533642817.6945","46796356514.1805","48809141595.4232","53101011917.5268","57930826083.3741","66470371221.1265","70842848484.5501","72592655725.6924","73975107476.8239","75743850587.9119","81139983236.9463","86259678939.44","96524136792.4736","122267921663.234","137364853656.837","147357931267.941","154444917191.699","171105047892.525","154785317867.186","188178062280.402","200036606540.219","210174981153.914","215721451117.794","227148273671.745","242495183109.801","249354750185.706","254858047535.654","254059456953.59","273732525548.103","270249848825.947","284201088263.783","269876034105.174","229945989200.546","221983786340.605","270419296271.387","310344956149.423","341100945589.377","338906387138.943","328128660601.414","304649797184.088","303759859315.828","313199156177.576","326353007432.161","358099099740.787","430622234526.309","456216664967.128","511282353881.548","631748958610.042","796311957274.77","789686522762.826","904730770714.026","1109034149927.45","1177308026534.76","1282665676890.49","1322826289031.46","1273360441256.16","1256551063240.48","1302458541309.36","1361310975445.88","1405603756757","1515944326514.64","",
"Lituania","LTU","Agricultura, valor agregado (US$ a precios actuales)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","777235681.70299","917249028.916703","953367285.282693","861188605.955977","700303841.173932","643779887.78593","596486836.426413","680923264.769419","830688099.26678","944222553.402881","1129642990.42169","1166367172.79458","1379664750.95785","1569622420.60588","948338893.52238","1122694745.21487","1519457868.02285","1708279494.50754","1649218425.45084","1661399673.64699","1417374979.95117","1338238115.10234","1675143213.80471","1547827475.91059","1699166397.84313","1830437796.35798","",
"Luxemburgo","LUX","Agricultura, valor agregado (US$ a precios actuales)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","194898741.105638","170272312.703583","139198240.866035","156627028.228495","156264142.787645","126715947.275294","119831648.269291","163340296.488628","137726695.867843","187748396.156371","134302033.083268","133775265.455294","187377239.433726","181110299.177344","127091179.498828","150885116.7","154928795.515565","172126992.737109","170772073.718432","199224634.617254","134399734.492969","133266707.173541","154142737.167059","166179194.801569","153548243.239215","149920092.476265","",
"Letonia","LVA","Agricultura, valor agregado (US$ a precios actuales)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","453966058.185967","403957376.212353","324254778.611178","273791254.616943","275578909.440307","355388180.764774","369070964.853369","429955661.664393","463267740.745296","605852738.389489","633085252.022402","702315023.827439","1019804404.32225","1059428446.13361","847743953.294412","971968619.968841","1013233720.53389","973198287.413664","958598152.158499","1111341389.10823","952756471.385937","915396698.384827","1082904467.99647","1237312020.92078","1370693545.6","1354421856.97277","",
"Región Administrativa Especial de Macao, China","MAC","Agricultura, valor agregado (US$ a precios actuales)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Isla de San Martín (parte francesa)","MAF","Agricultura, valor agregado (US$ a precios actuales)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Marruecos","MAR","Agricultura, valor agregado (US$ a precios actuales)","NV.AGR.TOTL.CD","","","","","","691236043.869183","604090504.890821","662187530.876396","733524355.30086","705859104.831538","788854856.239502","952673267.326733","1078508085.55034","1300007304.77976","1585427250.67509","1608143121.52992","1845314868.87064","1810450114.36058","2504379964.96028","2850914313.55954","3285855814.6624","1900638594.04907","2285063921.63374","2051484257.44941","1797227172.12417","1992481367.38547","3056556170.64277","2560577567.23131","3651031172.72295","3776591032.25654","4555740327.33582","5649761077.80305","4733963633.16936","4137182826.11033","6145098848.20167","5266219754.09836","7958963285.48974","5728966085.86124","6736022250.21865","5772506711.27249","4615184396.76266","5205492931.08024","5575482823.70021","7248934063.75334","7847323601.71403","7366470219.96616","9336855132.11151","8586355480.14599","11063055623.6533","12103238137.7915","12065532481.1101","13299793569.7598","12115803625.2376","14303491761.3467","12836206178.6993","12777055190.8483","12393984195.7685","13559533635.9884","14427504501.3371","14559378606.8565","13402514531.2105","",
"Mónaco","MCO","Agricultura, valor agregado (US$ a precios actuales)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"República de Moldova","MDA","Agricultura, valor agregado (US$ a precios actuales)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","513158749.053133","465892173.913043","501122294.372294","437727001.862197","291303662.036069","327381166.857014","331967622.09718","349344581.153761","363064708.160601","456947348.782882","490083097.876123","494157153.627647","439369434.674091","533488837.56736","462212860.949089","778493285.796286","957912101.954237","909948643.426854","1096901436.42546","1162603949.95583","891109652.73534","920042311.205694","1109339802.15147","1176711321.12527","1217506704.62093","1146796212.95191","",
"Madagascar","MDG","Agricultura, valor agregado (US$ a precios actuales)","NV.AGR.TOTL.CD","","","","","","","204138239.962552","218587244.011212","225626411.038786","226077750.9566","243039299.817099","258066229.126158","299013596.45451","394728082.821447","585126642.189829","693028354.731901","647598915.437467","691280100.643312","760323815.228871","913607665.885096","","","","","","","","","","","","","","","","1341787318.00907","1648765445.9469","1440799914.19961","1463335372.33121","1423671956.74575","1429452122.06728","1623413750.01632","1827205444.60474","2041098019.12692","1591364610.40535","1802471594.17517","1930371292.94161","2392606435.95174","2901425666.07905","2929796607.13612","2902782421.06271","3355827368.09099","3242183873.31343","3291376719.04055","3236606249.71297","2914925373.21268","2977965925.46379","3234803140.22932","3298745476.59807","3237902331.24366","3279856370.48086","",
"Maldivas","MDV","Agricultura, valor agregado (US$ a precios actuales)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55880179.6875","68508609.375","89905015.625","103886960.9375","115192484.375","156190367.1875","127102828.125","145820960.9375","149416449.801397","149809707.90378","178373268.170785","196225338.742816","228677554.12819","248536021.967153","254422668.486385","277550627.647686","258349616.434794","299363954.932288","",
"Oriente Medio y Norte de África","MEA","Agricultura, valor agregado (US$ a precios actuales)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47721210972.2987","55074446399.9639","65113488809.2477","73316734662.6157","71566808293.4765","80590147007.1699","76649711832.0112","76405648499.2388","80294218177.0967","79438036121.0829","83868239933.0395","90001831867.043","96144426005.8714","112304207741.087","126575770087.36","142088516401.439","164767709224.175","173503546227.461","148711331400.25","160262873379.995","164495461100.118","166506565737.51","160170666969.785","159431468526.019","152765123933.206","145684044712.27","157138056879.47","156787665648.452","",
"México","MEX","Agricultura, valor agregado (US$ a precios actuales)","NV.AGR.TOTL.CD","","","","","","2871792000","2941032000","3119800000","3206344000","3393408000","4305224000","4705160000","4948200000","6374192000","8264560000","9802104000","9452714285.71428","8603553097.34513","10526219298.2456","12356381578.9474","12962152173.913","16787326530.6122","9919942375.88652","9268436719.4005","11833294100.1192","12766838263.9159","9159746649.23178","9466910462.92265","11764966785.4472","14286096181.1903","17418028158.9988","20344853564.8025","21785754628.5825","25540042367.4413","24368401232.5561","15932804935.0407","20008212227.2811","22269834943.4868","21895655429.0718","22094972386.0926","23524352129.9547","25752723312.2464","25311823322.2867","24706169339.1417","26120503367.0034","26966635957.3863","30001209630.0646","33493792390.3296","35079858127.3529","29174917304.9173","34052257755.6189","36458967504.6083","38121694977.0303","40002011744.441","41197975023.5095","37405119413.4387","36091305929.5653","39183705967.8229","41363853452.7107","43079169729.4379","40847918280.1504","",
"Islas Marshall","MHL","Agricultura, valor agregado (US$ a precios actuales)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9476000","8401300","9026900","9244400","9076400","8511500","9005900","9593400","9826800","10120200","11052700","12911900","14696000","18632600","22844200","32215400","30111900","20184000","22101400","25372800","32633800","36625200","48253500","53200000","",
" Ingreso mediano","MIC","Agricultura, valor agregado (US$ a precios actuales)","NV.AGR.TOTL.CD","96362767315.2565","99657994479.4952","102242710344.102","114246921265.872","127394883712.169","137162647015.204","135819362021.32","144380730876.569","148907780107.331","158243366119.595","165123947181.298","172395496060.475","186983373848.315","235864370969.529","278452068343.19","296756945018.476","297492189973.186","335170587066.225","341445050335.531","396309619385.698","426147495299.831","453032453794.65","450054495758.317","457278783833.504","471505916493.794","485126534418.705","502113273599.364","505999100225.072","543401486524.539","546506370481.693","593429701375.387","546421294696.38","511690431982.357","505762820926.994","559444197757.477","620699815687.68","683816044443.582","685401435199.186","661267180362.443","640513994038.048","636377360793.284","641176697875.307","676171716109.016","750252195659.74","855796677944.536","936231330879.825","1048404571665.55","1281845000538.12","1530039457387.39","1540994112934.57","1819486199963.3","2126331768644.45","2222310650538.19","2364776794180.22","2445191789853.34","2371019538030.91","2387298691139.52","2498322678268.45","2539962235214.54","2661286250779.52","2803907507754.74","",
"Macedonia del Norte","MKD","Agricultura, valor agregado (US$ a precios actuales)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","336581272.084806","535510204.081633","352963268.513062","268873318.965517","376490705.726807","499460843.993686","495195709.972962","408214950.953433","409024795.40668","406363433.142713","380918276.460118","361508647.487915","408672598.827036","570741665.945661","656589064.13492","609349541.531987","616780528.58706","744648981.216102","1134000673.55025","974975397.160129","952062367.969298","981352360.798358","887277799.470874","1084743497.72499","1156402962.28662","978967212.908128","978976058.508892","890232413.496629","1074306572.42487","1025184176.80974","1115205109.30975","",
"Malí","MLI","Agricultura, valor agregado (US$ a precios actuales)","NV.AGR.TOTL.CD","","","","","","","","170028650.301686","199021103.170202","192985392.786445","208051941.530323","225575578.931313","271507561.870208","290924364.661904","248124368.572778","477736059.751886","517743224.642761","579270471.675112","637479435.281772","877588356.800626","731853741.007194","655801751.370846","538836995.2223","480673985.881859","452404630.629806","514598299.203134","659484743.149202","771731123.311373","866431159.644116","832586080.373656","1003526937.11893","1069881765.26887","1047252469.30371","1100454393.27589","766869084.113833","1020561390.36362","1025402468.18493","969936782.085768","1009298598.6948","1223380963.97875","974381086.720829","1138083160.84107","1278515932.73846","1408399584.75599","1637114575.03698","2022844516.93662","2057295714.25837","2557307314.62716","3243753363.2287","3247209168.81073","3529224164.46592","4490933235.66372","4742170452.11272","4867062050.66779","5380641460.89587","4943543911.59715","5246261594.558","5751761755.26779","6420769883.3281","6446881091.49683","6320384242.66747","",
"Malta","MLT","Agricultura, valor agregado (US$ a precios actuales)","NV.AGR.TOTL.CD","","","","","","","","","","","15793632.8044509","16940946.9577138","19733573.3573357","22490862.5305552","24408842.8555518","27097511.9937521","30450368.5751792","34568567.6527397","33362259.1066058","36410658.6826347","43554685.5580413","44023534.6358792","46058229.1666667","49037128.9586022","47506192.3829034","46754575.4026354","58822918.9425388","70216078.528827","72224471.2598936","72618625.2771619","80280697.0147238","82085524.5683931","83517431.6866335","74311959.5732735","76796660.2294672","84016901.7509728","86387327.2987137","84561784.0062284","94533650.1270859","90061343.0908308","76183323.5351754","89807211.6760469","95363528.3635284","106878001.593263","115584703.537618","118072503.419973","126718730.397692","145051875.171092","96366925.4430936","125113086.968602","114359936.364842","95609548.9977728","99883078.5044327","112887501.660247","116746911.119968","102360812.160213","111833264.426644","90104151.0903243","111194565.438564","108313508.2136","94825647.2496514","",
"Myanmar","MMR","Agricultura, valor agregado (US$ a precios actuales)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3554268523.31716","3392083202.13152","4053212438.2447","4629057031.03159","5009940761.21448","5348584764.59262","6793510533.90691","9579855637.53522","11520390435.3493","14147247649.3287","18675979617.6018","18367367423.7896","18189436249.5437","18113786414.7189","17193853730.7677","16118645513.9107","15311728852.7999","15445157400.5724","14669754863.317","17551193101.3041","",
"Oriente Medio y Norte de África (excluido altos ingresos)","MNA","Agricultura, valor agregado (US$ a precios actuales)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36756787122.8179","43432014735.3534","53014891110.0663","60984168289.7688","58552450421.6078","67241652553.7341","62980806422.3679","62257191990.2987","65699441309.7474","64672173996.7572","69003090722.6597","74633319833.5012","79764825849.297","95321277499.0543","108695301242.564","122818431356.795","144731515772.571","151990627408.641","125712781243.85","137324330676.21","140012196398.929","141113795580.969","134205263452.678","132823373283.658","125313715405.411","117768653869.707","128846593199.306","127707671025.661","",
"Montenegro","MNE","Agricultura, valor agregado (US$ a precios actuales)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","111244111.942366","125395844.528032","140336197.94126","169319235.553545","192021355.848026","197675662.231066","223506460.920838","266081303.038598","338220301.743079","343901083.634343","318105528.304388","366876391.982183","304635744.571502","358688263.409453","371614700.809341","326712875.679273","326670353.982301","332043047.103899","370553588.29084","354389834.303627","360357834.757835","",
"Mongolia","MNG","Agricultura, valor agregado (US$ a precios actuales)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","386775000","460361800","501954333.333333","361001850","358602275","540702933.333333","495910966.666667","532882100","554966666.666667","319428220","280999410.526316","336743464.788732","197551182.585218","254438736.431479","472575510.131294","517792542.710379","380696387.296042","364693852.478562","335175609.276345","311765687.651213","291245019.142341","264216126.197537","294165130.392311","399006529.933855","499595896.923012","602364726.364144","780424301.65803","1080508057.44224","818879110.234769","843510498.619004","1072974987.74808","1383923136.46341","1687773785.69519","1631166360.39488","1635988259.76146","1411963458.28504","1278648794.93914","1505993230.37103","1642025364.65174","1726115437.27205","",
"Mariana","MNP","Agricultura, valor agregado (US$ a precios actuales)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Agricultura, valor agregado (US$ a precios actuales)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1251238480.30673","795315981.880315","912742011.253936","853569983.108668","917804040.202564","1193188281.96251","1406936414.98319","1432993389.25101","1370781896.03212","1080115234.58022","985157233.524604","1294354235.99966","1431224894.14396","1708164180.09592","1944809873.81293","2193506350.19369","2483759867.339","3316780227.6487","3273578425.99288","2981127994.32275","3703469684.45967","4073723011.31357","3989635936.63322","4240333154.72033","3655353984.86838","2728150389.65241","3310545313.85892","3647284790.70623","3724856819.56209","3585812891.1229","",
"Mauritania","MRT","Agricultura, valor agregado (US$ a precios actuales)","NV.AGR.TOTL.CD","","53290805.6020273","53758377.1567398","55628239.0099352","60302875.1381123","63575127.8297606","66511227.0508049","70898098.5567255","74224032.4728033","59367431.1576576","70153927.66043","72893540.6488727","83545928.8001347","142119881.688483","157780875.518674","154495245.170489","162956544.370114","175179244.142284","188880893.49046","207324467.747663","246332373.060256","267376426.769272","274284324.390271","289683264.383664","226311922.501361","166617713.189157","233188786.255239","321269249.71679","341231601.031508","344806101.788045","329804332.081956","610057537.890806","617808852.425109","529215245.931493","543370123.406838","588487292.706985","579884260.541313","518966954.884","527217746.556591","521834512.252165","441833318.684262","434228131.393543","430581598.519167","495943899.935369","541435603.562316","589264894.578313","650929839.910648","801115407.967145","966286045.93561","904173136.000854","941883611.097016","981947395.755519","1082297033.24118","1176102563.50563","1240333636.13841","1272207027.39996","1391033881.90288","1544664804.46927","1715837312.12309","1710237988.81463","1597607526.88172","",
"Mauricio","MUS","Agricultura, valor agregado (US$ a precios actuales)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","140387637.506548","142115538.87367","158518975.224312","194036239.12113","118943820.517158","140659094.723885","140722005.058634","125147357.810391","125794366.789128","137477740.003238","186389829.501574","228370424.438198","233670940.71158","226953796.115359","288895616.779359","284800553.273321","322834519.893081","298630411.37806","308351361.885036","371635868.471153","400764431.889726","347930204.727102","338896018.372255","217027054.927777","266042514.933561","283645968.148908","251332681.396435","301148963.317384","347111747.913523","323006383.873177","344864561.421214","356649006.664814","407095259.517517","354257536.029637","364307896.20717","426600710.652825","426755407.65391","409427583.106959","417287143.715547","368774014.667667","389962269.884277","410482172.997616","394909000.895846","407036238.318745","372202130.282182","",
"Malawi","MWI","Agricultura, valor agregado (US$ a precios actuales)","NV.AGR.TOTL.CD","78818423.6315274","84838303.2339353","89038219.2356153","93938121.2375752","93658126.8374633","110037799.244015","119557608.847823","118751726.04253","103924156.966279","110884435.377415","119044761.790472","150559634.131664","172654690.618762","172952520.444282","212077983.83262","213243806.436675","248302300.109529","316535607.486986","349531824.108095","519535071.612192","485529983.992119","444958561.376075","439343628.612032","467115594.143684","454905971.416443","431430574.13763","459028316.586965","509539321.772989","599296333.892945","644747889.110346","723769907.288651","873657689.152071","628617434.018816","927289293.177069","264028993.635823","375416999.810255","716653107.750596","807239506.938617","563521609.000827","610918436.040564","621749216.543116","605628105.20615","1356993804.38766","1162326314.49316","1206689623.06597","1203327182.58526","1234081867.60873","1219557679.37792","1595016321.20647","1883898420.94712","2061093106.56689","2302941540.61419","1705394503.54468","1582464124.34658","1735885672.44016","1751436832.79898","1408626680.8727","2050418165.82166","2137134430.05739","2536112381.25564","2759936093.07197","",
"Malasia","MYS","Agricultura, valor agregado (US$ a precios actuales)","NV.AGR.TOTL.CD","837703057.624461","863108878.871031","860018914.151313","881648209.852345","889887854.436169","916666895.335163","991510878.087025","1007646935.84215","1043695674.89873","1214326113.94225","1258957859.66288","1206504275.4644","1425352816.00227","2217399009.53628","3082932782.18603","2856307211.85876","3248938739.37677","3707210336.0013","4316889550.94991","5276961570.09687","5638925122.88116","5456252506.40163","5763391538.92267","6137057898.59131","6906041944.01775","6327853966.97543","5598083520.57023","6423638672.80521","7079578432.87002","7024512699.35027","6698953750.60076","7054844340.99505","8622138453.68516","9223029408.33689","10174516079.8659","11486842105.2632","11780348199.3799","11101923486.4078","9607113738.27966","8581578947.36842","8065000000","7432894736.84211","9061052631.57895","10255526315.7895","11565526315.7895","11859206252.8056","14007687694.237","19329183151.0356","23008873433.6591","18646332813.165","25730961472.7888","34125490196.0784","30795778295.7783","29461423720.2069","29996944605.7014","24974779157.5983","25493816744.2085","27438145288.8103","26952739709.0531","26445141822.5709","27616034257.1666","",
"América del Norte","NAC","Agricultura, valor agregado (US$ a precios actuales)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","128695389994.656","123770170844.353","125773691462.238","133533686105.675","135162883527.224","121265634946.511","146191600919.306","176002259353.3","170987791187.875","160697586391.76","177506839209.154","184287500583.513","161270582359.897","180459087718.851","220757448072.902","220831596446.108","258828316269.318","236459603979.395","219502827348.067","205427327729.546","216811055151.037","219090264610.253","226905037590.893","","",
"Namibia","NAM","Agricultura, valor agregado (US$ a precios actuales)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","194335618.391328","196662587.345137","179212873.990893","185140107.837505","154795737.532303","118878776.285077","140165149.00733","210114529.480618","228673206.802062","214419653.606419","252639928.6471","298889182.631369","242922896.213184","241251859.105793","371385800.383012","375863251.633536","372187565.417626","353596028.645833","332643579.400539","339125411.244783","420897403.383383","344188577.335873","336229453.451858","503255951.987521","590847763.828042","751548932.900535","771889346.987631","746119117.146745","648288061.853921","728351903.130427","966561559.554179","1016102178.08219","1050465254.2166","941960636.301166","1012110523.93732","753837818.955278","720530655.118025","989852100.714017","1062863328.27058","888582036.765317","971820570.602492","",
"Nueva Caledonia","NCL","Agricultura, valor agregado (US$ a precios actuales)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91672226.8573185","96038524.2584299","105827365.338817","104498769.130084","117785545.40726","128710391.042273","125653957.789385","120946207.670565","78823847.9900599","78929872.3672162","74884131.6254433","77833235.8961937","70700489.1187931","85697139.944155","105335589.836851","96617185.9962291","120538798.569906","112189500.504124","125825263.366401","123311362.787739","125926291.309616","141631441.443804","158838659.603279","173922776.586879","188501255.575846","167191624.683312","168096978.513668","184572866.201163","","","","",
"Níger","NER","Agricultura, valor agregado (US$ a precios actuales)","NV.AGR.TOTL.CD","338601936.280534","358932938.133842","404107024.1321","427690035.442525","433172655.117473","455907094.114157","469658707.888036","470612094.508597","443516373.699481","415697599.559318","421634191.512324","454018691.768671","463941239.372196","570399992.462623","654623721.51437","527611748.989445","500618329.319252","668809861.376418","934741826.382559","1026891516.89344","1080085373.12642","991051854.128064","893774738.950531","749738884.340246","522706266.089981","529311333.005389","661265094.241825","786260286.101593","806115328.882296","742613931.675132","1034116680.96964","1037682677.02775","1122854741.25001","1040262415.658","604079049.40286","707583206.717682","777727367.323465","692421197.684854","936114927.185577","888292352.893294","819933759.124088","983940763.331179","1150907969.31643","1398211131.31392","1405342911.37752","1721789188.94417","1890419607.69151","2126066171.47936","2829645202.69058","2557425052.3184","2812405909.48602","2951814231.59666","3175078102.64999","3295996946.34294","3631378422.96205","3139218997.18832","3666946448.02547","4006154393.29297","4823954503.26899","4768094238.03274","5274590373.63661","",
"Nigeria","NGA","Agricultura, valor agregado (US$ a precios actuales)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","20132438753.9037","19277704745.6106","14555238879.5883","13453781566.4253","13442122771.879","9876247646.90758","10826036145.0932","11603666169.535","9361914097.13563","11648098317.7768","10258523799.2175","9712482808.0985","6519306527.59382","8517079078.04132","11229983187.8908","13381434107.5","14930514695.5879","15239101110.2273","15453792216.8639","14832338596.0099","18119194260.9679","35259446963.0497","35488628120.2021","37138520816.778","45952120148.422","58400299420.0621","67976397377.4344","85818741279.2698","78911465945.4829","86365375731.1896","90049155194.6332","99572444769.5813","105597653343.271","109282000030.325","100436737303.072","84908154778.6377","78330256171.161","84219371561.5385","98166587269.8462","104370008649.669","",
"Nicaragua","NIC","Agricultura, valor agregado (US$ a precios actuales)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","734747738.095238","831422377.158034","922225548.310611","876095394.841291","889551856.436813","825482574.089754","907342797.478329","894998170.160223","858344049.122807","831681620.762712","925483986.189579","1020130697.47151","1075358118.35062","1221987271.74877","1381843701.92269","1333405371.66922","1487445018.68092","1845859025.63255","1854852172.12152","1811192202.67043","1985104586.92117","2055098131.66335","1981663267.91118","2067391666.87479","1995752794.75939","1945620791.54752","1990845025.83759","",
"Países Bajos","NLD","Agricultura, valor agregado (US$ a precios actuales)","NV.AGR.TOTL.CD","","","","","","","","","","1915153643.63094","1972293784.62288","2140744360.90226","2596993271.07937","3359350465.07962","3525152881.38372","4337289125.13071","4716645274.21237","4647846816.91658","5505159910.36871","6284621553.33407","6723050321.43649","6347026406.42939","6298510357.34918","5834055285.30615","5437431318.68132","5465262075.37155","7879869580.85987","9499694299.39077","10030244174.3784","10706542658.2147","12772185646.8595","12774101838.7553","13205754385.9649","11263894162.3161","12180514590.1441","14040625857.8095","12962091503.268","12370679918.6808","11199733392.5794","10414767448.6487","9596334384.31375","9601148535.43308","9845313629.80394","11948447222.3529","12287267083.3977","12733263937.7432","14282436617.647","15419248419.2157","15563534370.3125","13536363404.2969","15070747066.6667","14293988492.2179","13921970048.4375","15708980167.8432","15508918156.0784","13200984372.6562","13850678650.9728","15473243074.1177","15087874817.2549","14889010980.3921","14460202739.2997","",
"Noruega","NOR","Agricultura, valor agregado (US$ a precios actuales)","NV.AGR.TOTL.CD","","","","","","","","","","","653656078.063532","740089853.881149","796272122.886373","1001769051.99625","1192663862.66404","1353192140.65699","1582882800.32988","1840706302.24476","1967457032.21868","2008451649.84894","2336613216.71526","2301768446.72881","2141772544.15866","1823913162.65556","1905777124.30313","1870609035.49993","2462033618.67283","3012096474.95362","3144545036.05954","2981678615.39576","3574612201.86271","3547332212.43579","3438088341.78132","3146417445.48287","3310048741.78191","3936892284.37934","3641818350.95662","3326830095.85207","3490609799.73758","3329828700.37953","3121861437.43325","2763882246.96109","2973396127.15749","2993559503.96881","3667368858.29575","4334963135.42879","4853507554.61307","4971083474.07749","5214184397.16312","5021706979.62883","6725492899.48986","6700201806.23263","5746970348.08767","6875914893.61702","7191272150.2248","5931921049.91216","7717023809.52381","7874108402.1761","8141284967.7221","7467613636.36364","6539091955.04027","",
"Nepal","NPL","Agricultura, valor agregado (US$ a precios actuales)","NV.AGR.TOTL.CD","","","","","","474865454.784092","622916380.102376","557684722.404515","520417270.446887","523851851.851852","579061738.271605","590024701.234568","694814795.061728","635098624.099229","833301616.584253","1087390623.81134","960092885.540559","831120016","944351855.615625","1113750016.66667","1126666666.66667","1292499966.66667","1369402325.23983","1383204697.18386","1479001094.34284","1280038241.99308","1388250822.38104","1418013771.26002","1666515529.35842","1681166059.17964","1770355404.02127","1753816914.79252","1451135857.46102","1460208333.33333","1644673469.38776","1718253012.04819","1760145322.43415","1907504822.0235","1815899919.28975","1948094186.90213","2101216157.52136","2117346938.77551","2187409456.07797","2222367977.69427","2522336825.64334","2750051382.07435","2927132777.5988","3217918070.57989","3801985040.67442","4026522369.71325","5309581946.97864","6645931813.21079","6527438673.33267","6343413169.80254","6242529021.65463","6460119584.78402","6258028810.56331","6866135824.5258","7395350560.35388","7378530811.67348","7783818849.49151","",
"Nauru","NRU","Agricultura, valor agregado (US$ a precios actuales)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3662973.22253001","3690810.61231984","3641317.91330394","","","","","","",
